,code,caption,description,additionalInfo,tags,workspaceCode,dataType,index,operation,hidden,links
49,L3_LAM_GBWP_S,"Gross Biomass Water Productivity (Lamego, Mozambique - Seasonal)","The seasonal Gross Biomass Water Productivity expresses the quantity of output (above ground biomass production) in relation to the total volume of water consumed (actual EvapoTranspiration) during the growing cycle of the vegetation. By relating biomass production to total EvapoTranspiration (sum of soil evaporation, canopy transpiration and interception), this indicator provides insights on the impact of vegetation development on consumptive water use and thus on water balance in a given domain. When the focus is on monitoring performance of irrigated agriculture in relation to water consumption, it is more appropriate to use transpiration alone as a denominator, as a measure of water beneficially consumed by the plant. This latter indicator, for which we use the term \""net water productivity\"", provides useful information on how effectively vegetation (and particularly crops) uses water to develop its biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Lamego, Mozambique', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of gross biomass water productivity (GBWP) is as follows: GBWP = TBP/ETIa Where TBP is seasonal Total Biomass Production in kg/ha and ETIa is the Actual EvapoTranspiration and Interception in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal ETIa\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 7, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 7, 'context': 'CATEGORIES_LIST'}, {'name': 'LAM', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30007,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_LAM_GBWP_S'}]"
50,L3_MAL_GBWP_S,"Gross Biomass Water Productivity (Malwathu Oya West Sub Catchment, Sri Lanka - Seasonal)","The seasonal Gross Biomass Water Productivity expresses the quantity of output (above ground biomass production) in relation to the total volume of water consumed (actual EvapoTranspiration) during the growing cycle of the vegetation. By relating biomass production to total EvapoTranspiration (sum of soil evaporation, canopy transpiration and interception), this indicator provides insights on the impact of vegetation development on consumptive water use and thus on water balance in a given domain. When the focus is on monitoring performance of irrigated agriculture in relation to water consumption, it is more appropriate to use transpiration alone as a denominator, as a measure of water beneficially consumed by the plant. This latter indicator, for which we use the term \""net water productivity\"", provides useful information on how effectively vegetation (and particularly crops) uses water to develop its biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Malwathu Oya West Sub Catchment, Sri Lanka', 'spatialReferenceSystem': 'EPSG:32644 - WGS 84 / UTM zone 44N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of gross biomass water productivity (GBWP) is as follows: GBWP = TBP/ETIa Where TBP is seasonal Total Biomass Production in kg/ha and ETIa is the Actual EvapoTranspiration and Interception in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal ETIa\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 8, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 8, 'context': 'CATEGORIES_LIST'}, {'name': 'MAL', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30008,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_MAL_GBWP_S'}]"
51,L3_MUV_GBWP_S,"Gross Biomass Water Productivity (Muvumba catchment, Rwanda - Seasonal)","The seasonal Gross Biomass Water Productivity expresses the quantity of output (above ground biomass production) in relation to the total volume of water consumed (actual EvapoTranspiration) during the growing cycle of the vegetation. By relating biomass production to total EvapoTranspiration (sum of soil evaporation, canopy transpiration and interception), this indicator provides insights on the impact of vegetation development on consumptive water use and thus on water balance in a given domain. When the focus is on monitoring performance of irrigated agriculture in relation to water consumption, it is more appropriate to use transpiration alone as a denominator, as a measure of water beneficially consumed by the plant. This latter indicator, for which we use the term \""net water productivity\"", provides useful information on how effectively vegetation (and particularly crops) uses water to develop its biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Muvumba catchment, Rwanda', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of gross biomass water productivity (GBWP) is as follows: GBWP = TBP/ETIa Where TBP is seasonal Total Biomass Production in kg/ha and ETIa is the Actual EvapoTranspiration and Interception in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal ETIa\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 9, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 9, 'context': 'CATEGORIES_LIST'}, {'name': 'MUV', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30009,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_MUV_GBWP_S'}]"
52,L3_ODN_GBWP_S,"Gross Biomass Water Productivity (Office du Niger, Mali - Seasonal)","The seasonal Gross Biomass Water Productivity expresses the quantity of output (above ground biomass production) in relation to the total volume of water consumed (actual EvapoTranspiration) during the growing cycle of the vegetation. By relating biomass production to total EvapoTranspiration (sum of soil evaporation, canopy transpiration and interception), this indicator provides insights on the impact of vegetation development on consumptive water use and thus on water balance in a given domain. When the focus is on monitoring performance of irrigated agriculture in relation to water consumption, it is more appropriate to use transpiration alone as a denominator, as a measure of water beneficially consumed by the plant. This latter indicator, for which we use the term \""net water productivity\"", provides useful information on how effectively vegetation (and particularly crops) uses water to develop its biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Office du Niger, Mali', 'spatialReferenceSystem': 'EPSG:32630 - WGS 84 / UTM zone 30N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of gross biomass water productivity (GBWP) is as follows: GBWP = TBP/ETIa Where TBP is seasonal Total Biomass Production in kg/ha and ETIa is the Actual EvapoTranspiration and Interception in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal ETIa\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 10, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 10, 'context': 'CATEGORIES_LIST'}, {'name': 'ODN', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30010,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_ODN_GBWP_S'}]"
53,L3_SED_GBWP_S,"Gross Biomass Water Productivity (Senegal Delta, Senegal - Seasonal)","The seasonal Gross Biomass Water Productivity expresses the quantity of output (above ground biomass production) in relation to the total volume of water consumed (actual EvapoTranspiration) during the growing cycle of the vegetation. By relating biomass production to total EvapoTranspiration (sum of soil evaporation, canopy transpiration and interception), this indicator provides insights on the impact of vegetation development on consumptive water use and thus on water balance in a given domain. When the focus is on monitoring performance of irrigated agriculture in relation to water consumption, it is more appropriate to use transpiration alone as a denominator, as a measure of water beneficially consumed by the plant. This latter indicator, for which we use the term \""net water productivity\"", provides useful information on how effectively vegetation (and particularly crops) uses water to develop its biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Senegal Delta, Senegal', 'spatialReferenceSystem': 'EPSG:32628 - WGS 84 / UTM zone 28N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of gross biomass water productivity (GBWP) is as follows: GBWP = TBP/ETIa Where TBP is seasonal Total Biomass Production in kg/ha and ETIa is the Actual EvapoTranspiration and Interception in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal ETIa\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 12, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 12, 'context': 'CATEGORIES_LIST'}, {'name': 'SED', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30012,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_SED_GBWP_S'}]"
54,L3_YAN_GBWP_S,"Gross Biomass Water Productivity (Yanze catchment, Rwanda - Seasonal)","The seasonal Gross Biomass Water Productivity expresses the quantity of output (above ground biomass production) in relation to the total volume of water consumed (actual EvapoTranspiration) during the growing cycle of the vegetation. By relating biomass production to total EvapoTranspiration (sum of soil evaporation, canopy transpiration and interception), this indicator provides insights on the impact of vegetation development on consumptive water use and thus on water balance in a given domain. When the focus is on monitoring performance of irrigated agriculture in relation to water consumption, it is more appropriate to use transpiration alone as a denominator, as a measure of water beneficially consumed by the plant. This latter indicator, for which we use the term \""net water productivity\"", provides useful information on how effectively vegetation (and particularly crops) uses water to develop its biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Yanze catchment, Rwanda', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of gross biomass water productivity (GBWP) is as follows: GBWP = TBP/ETIa Where TBP is seasonal Total Biomass Production in kg/ha and ETIa is the Actual EvapoTranspiration and Interception in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal ETIa\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 13, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 13, 'context': 'CATEGORIES_LIST'}, {'name': 'YAN', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30013,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_YAN_GBWP_S'}]"
55,L3_ZAN_GBWP_S,"Gross Biomass Water Productivity (Zankalon, Egypt - Seasonal)","The seasonal Gross Biomass Water Productivity expresses the quantity of output (above ground biomass production) in relation to the total volume of water consumed (actual EvapoTranspiration) during the growing cycle of the vegetation. By relating biomass production to total EvapoTranspiration (sum of soil evaporation, canopy transpiration and interception), this indicator provides insights on the impact of vegetation development on consumptive water use and thus on water balance in a given domain. When the focus is on monitoring performance of irrigated agriculture in relation to water consumption, it is more appropriate to use transpiration alone as a denominator, as a measure of water beneficially consumed by the plant. This latter indicator, for which we use the term \""net water productivity\"", provides useful information on how effectively vegetation (and particularly crops) uses water to develop its biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Zankalon, Egypt', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of gross biomass water productivity (GBWP) is as follows: GBWP = TBP/ETIa Where TBP is seasonal Total Biomass Production in kg/ha and ETIa is the Actual EvapoTranspiration and Interception in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal ETIa\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 14, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 14, 'context': 'CATEGORIES_LIST'}, {'name': 'ZAN', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30014,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_ZAN_GBWP_S'}]"
56,L3_AWA_NBWP_S,"Net Biomass Water Productivity (Awash, Ethiopia - Seasonal)","The seasonal Net Biomass Water Productivity expresses the quantity of output (total biomass production) in relation to the total volume of water beneficially consumed (through canopy transpiration) during the growing cycle of the vegetation. Contrary to gross water productivity, net water productivity is particularly useful in monitoring how effectively vegetation (and, more importantly, crops) uses water to develop biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Awash, Ethiopia', 'spatialReferenceSystem': 'EPSG:32637 - WGS 84 / UTM zone 37N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of net biomass water productivity (NBWP) is as follows: NBWP = TBP/T Where TBP is seasonal Total Biomass Production in kg/ha and T is the Transpiration in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal T\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 15, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 15, 'context': 'CATEGORIES_LIST'}, {'name': 'AWA', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30015,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_AWA_NBWP_S'}]"
57,L3_BKA_NBWP_S,"Net Biomass Water Productivity (Bekaa, Lebanon - Seasonal)","The seasonal Net Biomass Water Productivity expresses the quantity of output (total biomass production) in relation to the total volume of water beneficially consumed (through canopy transpiration) during the growing cycle of the vegetation. Contrary to gross water productivity, net water productivity is particularly useful in monitoring how effectively vegetation (and, more importantly, crops) uses water to develop biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Bekaa, Lebanon', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of net biomass water productivity (NBWP) is as follows: NBWP = TBP/T Where TBP is seasonal Total Biomass Production in kg/ha and T is the Transpiration in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal T\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 16, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 16, 'context': 'CATEGORIES_LIST'}, {'name': 'BKA', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30016,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_BKA_NBWP_S'}]"
58,L3_BUS_NBWP_S,"Net Biomass Water Productivity (Busia, Kenya - Seasonal)","The seasonal Net Biomass Water Productivity expresses the quantity of output (total biomass production) in relation to the total volume of water beneficially consumed (through canopy transpiration) during the growing cycle of the vegetation. Contrary to gross water productivity, net water productivity is particularly useful in monitoring how effectively vegetation (and, more importantly, crops) uses water to develop biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Busia, Kenya', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of net biomass water productivity (NBWP) is as follows: NBWP = TBP/T Where TBP is seasonal Total Biomass Production in kg/ha and T is the Transpiration in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal T\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 17, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 17, 'context': 'CATEGORIES_LIST'}, {'name': 'BUS', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30017,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_BUS_NBWP_S'}]"
59,L3_GEZ_NBWP_S,"Net Biomass Water Productivity (Gezira, Sudan - Seasonal)","The seasonal Net Biomass Water Productivity expresses the quantity of output (total biomass production) in relation to the total volume of water beneficially consumed (through canopy transpiration) during the growing cycle of the vegetation. Contrary to gross water productivity, net water productivity is particularly useful in monitoring how effectively vegetation (and, more importantly, crops) uses water to develop biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Gezira, Sudan', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of net biomass water productivity (NBWP) is as follows: NBWP = TBP/T Where TBP is seasonal Total Biomass Production in kg/ha and T is the Transpiration in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal T\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 18, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 18, 'context': 'CATEGORIES_LIST'}, {'name': 'GEZ', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30018,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_GEZ_NBWP_S'}]"
60,L3_KOG_NBWP_S,"Net Biomass Water Productivity (Koga, Ethiopia - Seasonal)","The seasonal Net Biomass Water Productivity expresses the quantity of output (total biomass production) in relation to the total volume of water beneficially consumed (through canopy transpiration) during the growing cycle of the vegetation. Contrary to gross water productivity, net water productivity is particularly useful in monitoring how effectively vegetation (and, more importantly, crops) uses water to develop biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Koga, Ethiopia', 'spatialReferenceSystem': 'EPSG:32637 - WGS 84 / UTM zone 37N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of net biomass water productivity (NBWP) is as follows: NBWP = TBP/T Where TBP is seasonal Total Biomass Production in kg/ha and T is the Transpiration in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal T\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 19, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 19, 'context': 'CATEGORIES_LIST'}, {'name': 'KOG', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30019,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_KOG_NBWP_S'}]"
61,L3_LAM_NBWP_S,"Net Biomass Water Productivity (Lamego, Mozambique - Seasonal)","The seasonal Net Biomass Water Productivity expresses the quantity of output (total biomass production) in relation to the total volume of water beneficially consumed (through canopy transpiration) during the growing cycle of the vegetation. Contrary to gross water productivity, net water productivity is particularly useful in monitoring how effectively vegetation (and, more importantly, crops) uses water to develop biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Lamego, Mozambique', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of net biomass water productivity (NBWP) is as follows: NBWP = TBP/T Where TBP is seasonal Total Biomass Production in kg/ha and T is the Transpiration in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal T\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 21, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 21, 'context': 'CATEGORIES_LIST'}, {'name': 'LAM', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30021,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_LAM_NBWP_S'}]"
62,L3_MAL_NBWP_S,"Net Biomass Water Productivity (Malwathu Oya West Sub Catchment, Sri Lanka - Seasonal)","The seasonal Net Biomass Water Productivity expresses the quantity of output (total biomass production) in relation to the total volume of water beneficially consumed (through canopy transpiration) during the growing cycle of the vegetation. Contrary to gross water productivity, net water productivity is particularly useful in monitoring how effectively vegetation (and, more importantly, crops) uses water to develop biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Malwathu Oya West Sub Catchment, Sri Lanka', 'spatialReferenceSystem': 'EPSG:32644 - WGS 84 / UTM zone 44N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of net biomass water productivity (NBWP) is as follows: NBWP = TBP/T Where TBP is seasonal Total Biomass Production in kg/ha and T is the Transpiration in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal T\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 22, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 22, 'context': 'CATEGORIES_LIST'}, {'name': 'MAL', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30022,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_MAL_NBWP_S'}]"
63,L3_MUV_NBWP_S,"Net Biomass Water Productivity (Muvumba catchment, Rwanda - Seasonal)","The seasonal Net Biomass Water Productivity expresses the quantity of output (total biomass production) in relation to the total volume of water beneficially consumed (through canopy transpiration) during the growing cycle of the vegetation. Contrary to gross water productivity, net water productivity is particularly useful in monitoring how effectively vegetation (and, more importantly, crops) uses water to develop biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Muvumba catchment, Rwanda', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of net biomass water productivity (NBWP) is as follows: NBWP = TBP/T Where TBP is seasonal Total Biomass Production in kg/ha and T is the Transpiration in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal T\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 23, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 23, 'context': 'CATEGORIES_LIST'}, {'name': 'MUV', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30023,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_MUV_NBWP_S'}]"
64,L3_ODN_NBWP_S,"Net Biomass Water Productivity (Office du Niger, Mali - Seasonal)","The seasonal Net Biomass Water Productivity expresses the quantity of output (total biomass production) in relation to the total volume of water beneficially consumed (through canopy transpiration) during the growing cycle of the vegetation. Contrary to gross water productivity, net water productivity is particularly useful in monitoring how effectively vegetation (and, more importantly, crops) uses water to develop biomass (and thus yield).","{'format': 'Raster Dataset', 'unit': 'kg/m³', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Office du Niger, Mali', 'spatialReferenceSystem': 'EPSG:32630 - WGS 84 / UTM zone 30N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'methodology': 'The calculation of net biomass water productivity (NBWP) is as follows: NBWP = TBP/T Where TBP is seasonal Total Biomass Production in kg/ha and T is the Transpiration in m³/ha cumulated during the course of the growing season, as defined by the phenology information.\n\nThe following data is used for calculating it:\n- Seasonal TBP\n- Dekadal T\n- Phenology (start of season and end of season)'}","[{'name': 'L3', 'index': 24, 'context': 'LEVELS_LIST'}, {'name': 'WATER PRODUCTIVITY', 'index': 24, 'context': 'CATEGORIES_LIST'}, {'name': 'ODN', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30024,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_ODN_NBWP_S'}]"
